session,search,position,product
b4e9cd79ad4c4c1b/20,1,1,2980
b4e9cd79ad4c4c1b/20,1,2,3120
b4e9cd79ad4c4c1b/20,1,3,3168
b4e9cd79ad4c4c1b/20,1,4,3009
b4e9cd79ad4c4c1b/26,1,1,2980
b4e9cd79ad4c4c1b/26,1,2,3120
b4e9cd79ad4c4c1b/27,1,1,3015
b4e9cd79ad4c4c1b/27,1,2,3016
b4e9cd79ad4c4c1b/27,1,3,3014
b4e9cd79ad4c4c1b/28,1,1,3015
b4e9cd79ad4c4c1b/28,1,2,3016
b4e9cd79ad4c4c1b/28,1,3,3014
e1ae4545b685f207/6,1,1,3175
e1ae4545b685f207/6,1,2,3216
e1ae4545b685f207/6,1,3,3234
e1ae4545b685f207/6,1,4,3233
e1ae4545b685f207/6,1,5,3123
e1ae4545b685f207/6,1,6,3123
e1ae4545b685f207/6,1,7,3111
e1ae4545b685f207/6,1,8,3098
e1ae4545b685f207/6,1,9,3134
e1ae4545b685f207/6,1,10,3241
e1ae4545b685f207/6,1,11,3233
e1ae4545b685f207/6,1,12,3158
e1ae4545b685f207/6,1,13,2997
e1ae4545b685f207/6,1,14,3234
e1ae4545b685f207/6,1,15,3065
e1ae4545b685f207/6,1,16,3027
e1ae4545b685f207/6,1,17,3254
e1ae4545b685f207/6,1,18,2986
e1ae4545b685f207/6,1,19,3040
e1ae4545b685f207/6,1,20,3124
e1ae4545b685f207/6,1,21,3261
e1ae4545b685f207/7,1,1,3003
e1ae4545b685f207/7,1,2,3100
e1ae4545b685f207/7,1,3,3195
e1ae4545b685f207/7,1,4,3001
e1ae4545b685f207/8,1,1,3091
e1ae4545b685f207/8,1,2,3174
e1ae4545b685f207/8,1,3,3099
e1ae4545b685f207/8,1,4,3044
e1ae4545b685f207/8,1,5,3107
e1ae4545b685f207/8,1,6,3244
e1ae4545b685f207/8,1,7,3205
e1ae4545b685f207/8,1,8,3003
e1ae4545b685f207/8,1,9,3032
e1ae4545b685f207/8,1,10,3093
e1ae4545b685f207/8,1,11,3232
e1ae4545b685f207/8,1,12,3210
e1ae4545b685f207/8,1,13,3046
e1ae4545b685f207/8,1,14,3012
e1ae4545b685f207/8,1,15,3171
e1ae4545b685f207/8,1,16,3126
e1ae4545b685f207/8,1,17,3176
e1ae4545b685f207/8,1,18,3088
e1ae4545b685f207/8,1,19,3226
e1ae4545b685f207/8,1,20,3265
e1ae4545b685f207/8,1,21,3273
e1ae4545b685f207/9,1,1,3193
e1ae4545b685f207/9,1,2,3145
e1ae4545b685f207/9,1,3,3034
e1ae4545b685f207/9,1,4,3146
e1ae4545b685f207/9,1,5,3147
e1ae4545b685f207/10,1,1,3100
e1ae4545b685f207/10,1,2,3124
e1ae4545b685f207/10,1,3,3117
e1ae4545b685f207/10,1,4,3116
e1ae4545b685f207/10,1,5,2978
e1ae4545b685f207/10,1,6,3403
e1ae4545b685f207/10,1,7,3123
e1ae4545b685f207/10,1,8,3071
e1ae4545b685f207/10,1,9,3111
e1ae4545b685f207/10,1,10,3098
e1ae4545b685f207/10,1,11,3134
e1ae4545b685f207/10,1,12,3241
e1ae4545b685f207/10,1,13,3233
e1ae4545b685f207/10,1,14,3158
e1ae4545b685f207/10,1,15,2997
e1ae4545b685f207/10,1,16,3234
e1ae4545b685f207/10,1,17,3065
e1ae4545b685f207/10,1,18,3027
e1ae4545b685f207/10,1,19,3254
e1ae4545b685f207/10,1,20,2986
e1ae4545b685f207/10,1,21,3040
e1ae4545b685f207/11,1,1,3217
e1ae4545b685f207/11,1,2,3304
e1ae4545b685f207/11,1,3,3092
e1ae4545b685f207/11,1,4,3153
e1ae4545b685f207/11,1,5,3152
e1ae4545b685f207/11,1,6,3008
e1ae4545b685f207/11,1,7,3166
fa83b7c7fecdd1cc/1,1,1,3003
fa83b7c7fecdd1cc/1,1,2,3101
fa83b7c7fecdd1cc/1,1,3,3098
fa83b7c7fecdd1cc/1,1,4,3029
fa83b7c7fecdd1cc/1,1,5,3012
fa83b7c7fecdd1cc/1,1,6,3028
fa83b7c7fecdd1cc/1,1,7,3055
fa83b7c7fecdd1cc/1,1,8,3038
fa83b7c7fecdd1cc/1,1,9,3027
fa83b7c7fecdd1cc/1,1,10,3043
fa83b7c7fecdd1cc/1,1,11,2980
fa83b7c7fecdd1cc/1,1,12,3200
fa83b7c7fecdd1cc/1,1,13,3071
fa83b7c7fecdd1cc/1,1,14,3334
fa83b7c7fecdd1cc/1,1,15,3244
fa83b7c7fecdd1cc/1,1,16,3202
fa83b7c7fecdd1cc/1,1,17,3210
fa83b7c7fecdd1cc/1,1,18,2976
fa83b7c7fecdd1cc/1,1,19,3005
fe8ee72f9da1d118/1,1,1,3329
fe8ee72f9da1d118/1,1,2,3012
fe8ee72f9da1d118/1,1,3,3276
fe8ee72f9da1d118/1,1,4,3277
fe8ee72f9da1d118/1,1,5,3265
fe8ee72f9da1d118/1,1,6,3278
fe8ee72f9da1d118/1,1,7,3250
fe8ee72f9da1d118/1,1,8,3291
fe8ee72f9da1d118/2,1,1,3012
fe8ee72f9da1d118/2,1,2,3206
fe8ee72f9da1d118/2,1,3,3265
fe8ee72f9da1d118/2,1,4,3278
fe8ee72f9da1d118/2,1,5,3250
fe8ee72f9da1d118/2,1,6,3219
fe8ee72f9da1d118/2,1,7,3291
fe8ee72f9da1d118/2,1,8,3185
fe8ee72f9da1d118/2,1,9,3177
0b9dfa29806e26c3/1,1,1,384
0b9dfa29806e26c3/1,1,2,239
0b9dfa29806e26c3/1,1,3,2105
0b9dfa29806e26c3/1,1,4,2383
0b9dfa29806e26c3/1,1,5,720
0b9dfa29806e26c3/1,1,6,153
0b9dfa29806e26c3/1,1,7,1253
0b9dfa29806e26c3/1,1,8,523
0b9dfa29806e26c3/1,1,9,1797
0b9dfa29806e26c3/1,1,10,2970
bff07a42f06f8ccf/2,1,1,800
bff07a42f06f8ccf/2,1,2,1455
bff07a42f06f8ccf/2,1,3,1980
bff07a42f06f8ccf/2,1,4,301
bff07a42f06f8ccf/2,1,5,587
bff07a42f06f8ccf/2,1,6,344
bff07a42f06f8ccf/2,1,7,665
bff07a42f06f8ccf/2,1,8,3279
bff07a42f06f8ccf/2,1,9,909
bff07a42f06f8ccf/2,1,10,292
bff07a42f06f8ccf/2,1,11,2176
bff07a42f06f8ccf/2,1,12,750
d09d3bcfd01b5cde/2,1,1,3021
d09d3bcfd01b5cde/2,1,2,3018
d09d3bcfd01b5cde/2,1,3,3158
d09d3bcfd01b5cde/2,1,4,3026
d09d3bcfd01b5cde/2,1,5,3403
d09d3bcfd01b5cde/2,1,6,3039
d09d3bcfd01b5cde/2,1,7,3205
d09d3bcfd01b5cde/2,1,8,3144
d09d3bcfd01b5cde/2,1,9,3132
d09d3bcfd01b5cde/2,1,10,3151
d09d3bcfd01b5cde/2,1,11,3474
d09d3bcfd01b5cde/2,1,12,3353
766fd5dbf7ac8c2d/1,1,1,3078
766fd5dbf7ac8c2d/1,1,2,3271
766fd5dbf7ac8c2d/1,1,3,3319
766fd5dbf7ac8c2d/1,1,4,3180
766fd5dbf7ac8c2d/1,1,5,3328
766fd5dbf7ac8c2d/1,1,6,2986
766fd5dbf7ac8c2d/1,1,7,3009
766fd5dbf7ac8c2d/1,1,8,3010
766fd5dbf7ac8c2d/1,1,9,3011
766fd5dbf7ac8c2d/1,1,10,3012
766fd5dbf7ac8c2d/2,1,1,3039
766fd5dbf7ac8c2d/2,1,2,3047
766fd5dbf7ac8c2d/2,1,3,3045
766fd5dbf7ac8c2d/2,1,4,3042
766fd5dbf7ac8c2d/2,1,5,3255
766fd5dbf7ac8c2d/2,1,6,3244
766fd5dbf7ac8c2d/3,1,1,3039
766fd5dbf7ac8c2d/3,1,2,3047
766fd5dbf7ac8c2d/3,1,3,3045
766fd5dbf7ac8c2d/3,1,4,3042
766fd5dbf7ac8c2d/3,1,5,3255
a8d56490bc27a7c1/1,1,1,3025
a8d56490bc27a7c1/1,1,2,3026
a8d56490bc27a7c1/1,1,3,3240
a8d56490bc27a7c1/1,1,4,3056
a8d56490bc27a7c1/1,1,5,3215
a8d56490bc27a7c1/1,1,6,3198
a8d56490bc27a7c1/1,1,7,3367
a8d56490bc27a7c1/1,1,8,3232
a8d56490bc27a7c1/1,1,9,3194
a8d56490bc27a7c1/1,1,10,3330
a8d56490bc27a7c1/1,1,11,3057
386b62f4afe9a955/17,1,1,3100
386b62f4afe9a955/17,1,2,3014
386b62f4afe9a955/17,1,3,3034
386b62f4afe9a955/17,1,4,3147
386b62f4afe9a955/17,1,5,3124
386b62f4afe9a955/17,1,6,3117
386b62f4afe9a955/17,1,7,3194
386b62f4afe9a955/17,1,8,3002
386b62f4afe9a955/17,1,9,3003
386b62f4afe9a955/18,1,1,3014
386b62f4afe9a955/18,1,2,2992
386b62f4afe9a955/18,1,3,3010
386b62f4afe9a955/18,1,4,3051
386b62f4afe9a955/18,1,5,3142
386b62f4afe9a955/18,1,6,3057
386b62f4afe9a955/18,1,7,3214
6e6a94924196d5da/1,1,1,3114
6e6a94924196d5da/1,1,2,3231
6e6a94924196d5da/1,1,3,3117
6e6a94924196d5da/1,1,4,3173
6e6a94924196d5da/1,1,5,3174
6e6a94924196d5da/1,1,6,3101
6e6a94924196d5da/1,1,7,3156
6e6a94924196d5da/1,1,8,2992
6e6a94924196d5da/1,1,9,3012
6e6a94924196d5da/1,1,10,2986
6e6a94924196d5da/2,1,1,3110
6e6a94924196d5da/2,1,2,3127
6e6a94924196d5da/2,1,3,3092
6e6a94924196d5da/2,1,4,3150
6e6a94924196d5da/2,1,5,3151
6e6a94924196d5da/2,1,6,3152
6e6a94924196d5da/2,1,7,3102
6e6a94924196d5da/2,1,8,3153
6e6a94924196d5da/2,1,9,3154
6e6a94924196d5da/2,1,10,3155
6e6a94924196d5da/2,1,11,3156
6e6a94924196d5da/2,1,12,2982
6e6a94924196d5da/2,1,13,3130
6e6a94924196d5da/2,1,14,3082
6e6a94924196d5da/2,1,15,3157
f1151c8f3d356414/6,1,1,3225
f1151c8f3d356414/6,1,2,3229
f1151c8f3d356414/6,1,3,3003
f1151c8f3d356414/6,1,4,3227
f1151c8f3d356414/6,1,5,3157
f1151c8f3d356414/6,1,6,3222
f1151c8f3d356414/6,1,7,3201
f1151c8f3d356414/6,1,8,3176
f1151c8f3d356414/6,1,9,3276
f1151c8f3d356414/6,1,10,3210
f1151c8f3d356414/6,1,11,3228
f1151c8f3d356414/6,1,12,3162
f1151c8f3d356414/6,1,13,3208
f1151c8f3d356414/6,1,14,3143
f1151c8f3d356414/6,1,15,3087
f1151c8f3d356414/6,1,16,3085
f1151c8f3d356414/6,1,17,3086
f1151c8f3d356414/6,1,18,2988
f1151c8f3d356414/6,1,19,3099
f1151c8f3d356414/6,1,20,3032
f1151c8f3d356414/6,1,21,3273
f1151c8f3d356414/6,1,22,3275
f1151c8f3d356414/6,1,23,3264
6406ae32b55004eb/1,1,1,3003
6406ae32b55004eb/1,1,2,3004
6406ae32b55004eb/1,1,3,3005
6406ae32b55004eb/1,1,4,3006
6406ae32b55004eb/1,1,5,3007
6406ae32b55004eb/1,1,6,3008
6406ae32b55004eb/1,1,7,2986
6406ae32b55004eb/1,1,8,3009
6406ae32b55004eb/1,1,9,3010
6406ae32b55004eb/1,1,10,3011
6406ae32b55004eb/1,1,11,3012
6406ae32b55004eb/1,1,12,3013
6d235a67194f4a17/1,1,1,1619
6d235a67194f4a17/1,1,2,1939
6d235a67194f4a17/1,1,3,2114
6d235a67194f4a17/1,1,4,1387
6d235a67194f4a17/1,1,5,531
6d235a67194f4a17/1,1,6,775
6d235a67194f4a17/1,1,7,2299
6d235a67194f4a17/1,1,8,2624
6d235a67194f4a17/1,1,9,1114
6d235a67194f4a17/1,1,10,1205
6d235a67194f4a17/1,1,11,1212
6d235a67194f4a17/1,1,12,3317
e82b1abc6aaefd23/11,1,1,313
e82b1abc6aaefd23/11,1,2,1032
e82b1abc6aaefd23/11,1,3,372
e82b1abc6aaefd23/11,1,4,683
e82b1abc6aaefd23/11,1,5,848
e82b1abc6aaefd23/11,1,6,1399
e82b1abc6aaefd23/11,1,7,90
e82b1abc6aaefd23/11,1,8,860
e82b1abc6aaefd23/11,1,9,183
e82b1abc6aaefd23/11,1,10,270
e82b1abc6aaefd23/11,1,11,2868
acc25292734e985c/9,1,1,3157
acc25292734e985c/9,1,2,3169
acc25292734e985c/9,1,3,3003
acc25292734e985c/9,1,4,3012
acc25292734e985c/9,1,5,3119
acc25292734e985c/9,1,6,3030
acc25292734e985c/9,1,7,3175
acc25292734e985c/9,1,8,3168
acc25292734e985c/9,1,9,3189
acc25292734e985c/9,1,10,3237
acc25292734e985c/10,1,1,3157
acc25292734e985c/10,1,2,3124
acc25292734e985c/10,1,3,3012
acc25292734e985c/10,1,4,3119
acc25292734e985c/10,1,5,3030
acc25292734e985c/10,1,6,3231
acc25292734e985c/10,1,7,3168
acc25292734e985c/10,1,8,2992
acc25292734e985c/10,1,9,3189
acc25292734e985c/10,1,10,3237
acc25292734e985c/12,1,1,3014
acc25292734e985c/12,1,2,2992
acc25292734e985c/12,1,3,3010
acc25292734e985c/12,1,4,3051
acc25292734e985c/12,1,5,3142
acc25292734e985c/12,1,6,3057
acc25292734e985c/12,1,7,3214
dd2f87b9eb9191eb/1,1,1,3014
dd2f87b9eb9191eb/1,1,2,3014
dd2f87b9eb9191eb/1,1,3,3014
dd2f87b9eb9191eb/1,1,4,3015
dd2f87b9eb9191eb/1,1,5,3014
dd2f87b9eb9191eb/1,1,6,3015
dd2f87b9eb9191eb/1,1,7,3016
dd2f87b9eb9191eb/1,1,8,3015
dd2f87b9eb9191eb/1,1,9,3016
dd2f87b9eb9191eb/1,1,10,3014
dd2f87b9eb9191eb/2,1,1,3014
dd2f87b9eb9191eb/2,1,2,3014
dd2f87b9eb9191eb/2,1,3,3014
dd2f87b9eb9191eb/2,1,4,3015
dd2f87b9eb9191eb/2,1,5,3014
dd2f87b9eb9191eb/2,1,6,3015
dd2f87b9eb9191eb/2,1,7,3016
dd2f87b9eb9191eb/2,1,8,3015
dd2f87b9eb9191eb/2,1,9,3016
dd2f87b9eb9191eb/2,1,10,3014
226c4113df629fcc/1,1,1,3066
226c4113df629fcc/1,1,2,3134
226c4113df629fcc/1,1,3,3095
226c4113df629fcc/1,1,4,3029
226c4113df629fcc/1,1,5,3123
226c4113df629fcc/1,1,6,3236
226c4113df629fcc/1,1,7,3053
226c4113df629fcc/1,1,8,3007
226c4113df629fcc/1,1,9,3028
226c4113df629fcc/1,1,10,3010
226c4113df629fcc/1,1,11,3018
226c4113df629fcc/1,1,12,3165
226c4113df629fcc/1,1,13,3074
226c4113df629fcc/1,1,14,3022
226c4113df629fcc/1,1,15,3020
226c4113df629fcc/1,1,16,3014
226c4113df629fcc/1,1,17,3051
226c4113df629fcc/1,1,18,3110
226c4113df629fcc/1,1,19,3092
226c4113df629fcc/3,1,1,2989
226c4113df629fcc/3,1,2,2990
226c4113df629fcc/3,1,3,3197
226c4113df629fcc/3,1,4,3109
226c4113df629fcc/3,1,5,3288
226c4113df629fcc/3,1,6,3260
226c4113df629fcc/3,1,7,3257
226c4113df629fcc/3,1,8,2985
226c4113df629fcc/3,1,9,3000
226c4113df629fcc/3,1,10,2983
226c4113df629fcc/4,1,1,3109
226c4113df629fcc/4,1,2,3257
226c4113df629fcc/4,1,3,2990
226c4113df629fcc/4,1,4,2985
226c4113df629fcc/4,1,5,3241
226c4113df629fcc/4,1,6,2989
226c4113df629fcc/4,1,7,3197
a8fc12230722bb1e/3,1,1,3087
a8fc12230722bb1e/3,1,2,3086
a8fc12230722bb1e/3,1,3,3085
a8fc12230722bb1e/3,1,4,3088
a8fc12230722bb1e/3,1,5,3019
a8fc12230722bb1e/3,1,6,3093
a8fc12230722bb1e/3,1,7,3030
a8fc12230722bb1e/3,1,8,3188
a8fc12230722bb1e/3,1,9,3166
a8fc12230722bb1e/3,1,10,3186
a8fc12230722bb1e/3,1,11,3037
a8fc12230722bb1e/3,1,12,2980
a8fc12230722bb1e/3,1,13,2985
903e56a61b28ca8d/2,1,1,1036
903e56a61b28ca8d/2,1,2,2112
903e56a61b28ca8d/2,1,3,1455
903e56a61b28ca8d/2,1,4,153
903e56a61b28ca8d/2,1,5,2815
903e56a61b28ca8d/2,1,6,1036
6d4b6db3d59d8a3a/8,1,1,154
6d4b6db3d59d8a3a/8,1,2,392
6d4b6db3d59d8a3a/8,1,3,301
6d4b6db3d59d8a3a/8,1,4,587
6d4b6db3d59d8a3a/8,1,5,344
6d4b6db3d59d8a3a/8,1,6,1216
6d4b6db3d59d8a3a/8,1,7,171
6d4b6db3d59d8a3a/8,1,8,1437
74fbba9e174b1d34/3,1,1,1769
74fbba9e174b1d34/3,1,2,2499
74fbba9e174b1d34/3,1,3,3073
74fbba9e174b1d34/3,1,4,833
74fbba9e174b1d34/3,1,5,358
74fbba9e174b1d34/3,1,6,2183
74fbba9e174b1d34/3,1,7,2407
74fbba9e174b1d34/3,1,8,913
74fbba9e174b1d34/4,1,1,392
74fbba9e174b1d34/4,1,2,154
74fbba9e174b1d34/4,1,3,301
74fbba9e174b1d34/4,1,4,587
74fbba9e174b1d34/4,1,5,344
74fbba9e174b1d34/4,1,6,1216
74fbba9e174b1d34/4,1,7,171
74fbba9e174b1d34/4,1,8,1437
74fbba9e174b1d34/5,1,1,392
74fbba9e174b1d34/5,1,2,154
74fbba9e174b1d34/5,1,3,301
74fbba9e174b1d34/5,1,4,587
74fbba9e174b1d34/5,1,5,344
74fbba9e174b1d34/5,1,6,1216
74fbba9e174b1d34/5,1,7,171
74fbba9e174b1d34/5,1,8,1437
dd9597dfd7620dca/1,1,1,3143
dd9597dfd7620dca/1,1,2,3087
dd9597dfd7620dca/1,1,3,3086
dd9597dfd7620dca/1,1,4,3085
dd9597dfd7620dca/1,1,5,3176
dd9597dfd7620dca/1,1,6,3088
dd9597dfd7620dca/1,1,7,3174
dd9597dfd7620dca/1,1,8,3044
dd9597dfd7620dca/1,1,9,3163
dd9597dfd7620dca/1,1,10,3012
dd9597dfd7620dca/1,1,11,3017
dd9597dfd7620dca/1,1,12,3096
dd9597dfd7620dca/1,1,13,3126
dd9597dfd7620dca/1,1,14,3093
dd9597dfd7620dca/1,1,15,3030
dd9597dfd7620dca/1,1,16,2992
dd9597dfd7620dca/1,1,17,3014
dd9597dfd7620dca/1,1,18,3100
dd9597dfd7620dca/1,1,19,3274
51bc0f59761b6812/5,1,1,3063
51bc0f59761b6812/5,1,2,3004
51bc0f59761b6812/5,1,3,3005
51bc0f59761b6812/5,1,4,3006
51bc0f59761b6812/5,1,5,3007
51bc0f59761b6812/5,1,6,2986
51bc0f59761b6812/5,1,7,3009
51bc0f59761b6812/5,1,8,3010
51bc0f59761b6812/5,1,9,3011
51bc0f59761b6812/5,1,10,3012
51bc0f59761b6812/5,1,11,3013
51bc0f59761b6812/6,1,1,3222
51bc0f59761b6812/6,1,2,3059
51bc0f59761b6812/6,1,3,3060
51bc0f59761b6812/6,1,4,3061
51bc0f59761b6812/6,1,5,3064
51bc0f59761b6812/7,1,1,3062
51bc0f59761b6812/7,1,2,3063
51bc0f59761b6812/7,1,3,3064
51bc0f59761b6812/7,1,4,3222
51bc0f59761b6812/7,1,5,3224
51bc0f59761b6812/7,1,6,3245
51bc0f59761b6812/7,1,7,3322
51bc0f59761b6812/7,1,8,3123
51bc0f59761b6812/7,1,9,3006
51bc0f59761b6812/7,1,10,3291
51bc0f59761b6812/8,1,1,3054
51bc0f59761b6812/8,1,2,3047
51bc0f59761b6812/8,1,3,3055
51bc0f59761b6812/8,1,4,3100
51bc0f59761b6812/8,1,5,3101
51bc0f59761b6812/8,1,6,3153
51bc0f59761b6812/8,1,7,3012
51bc0f59761b6812/8,1,8,2986
51bc0f59761b6812/8,1,9,3104
51bc0f59761b6812/8,1,10,3174
55ec2b285741e1ab/3,1,1,3014
55ec2b285741e1ab/3,1,2,3014
55ec2b285741e1ab/3,1,3,3014
55ec2b285741e1ab/3,1,4,3014
55ec2b285741e1ab/3,1,5,3014
55ec2b285741e1ab/3,1,6,3015
55ec2b285741e1ab/3,1,7,3015
55ec2b285741e1ab/3,1,8,3016
4f08a332bc43b05d/6,1,1,3014
4f08a332bc43b05d/6,1,2,3014
4f08a332bc43b05d/6,1,3,3014
4f08a332bc43b05d/6,1,4,3014
4f08a332bc43b05d/6,1,5,3014
4f08a332bc43b05d/6,1,6,3015
4f08a332bc43b05d/6,1,7,3015
4f08a332bc43b05d/6,1,8,3016
4f08a332bc43b05d/7,1,1,3014
4f08a332bc43b05d/7,1,2,3014
4f08a332bc43b05d/7,1,3,3014
4f08a332bc43b05d/7,1,4,3014
4f08a332bc43b05d/7,1,5,3014
4f08a332bc43b05d/7,1,6,3015
4f08a332bc43b05d/7,1,7,3015
4f08a332bc43b05d/7,1,8,3016
4f08a332bc43b05d/8,1,1,3014
4f08a332bc43b05d/8,1,2,3014
4f08a332bc43b05d/8,1,3,3014
4f08a332bc43b05d/8,1,4,3014
4f08a332bc43b05d/8,1,5,3014
4f08a332bc43b05d/8,1,6,3015
4f08a332bc43b05d/8,1,7,3015
4f08a332bc43b05d/8,1,8,3016
4f08a332bc43b05d/9,1,1,3014
4f08a332bc43b05d/9,1,2,3014
4f08a332bc43b05d/9,1,3,3014
4f08a332bc43b05d/9,1,4,3014
4f08a332bc43b05d/9,1,5,3014
4f08a332bc43b05d/9,1,6,3015
4f08a332bc43b05d/9,1,7,3015
4f08a332bc43b05d/9,1,8,3016
4f08a332bc43b05d/10,1,1,3014
4f08a332bc43b05d/10,1,2,3014
4f08a332bc43b05d/10,1,3,3014
4f08a332bc43b05d/10,1,4,3014
4f08a332bc43b05d/10,1,5,3014
4f08a332bc43b05d/10,1,6,3015
4f08a332bc43b05d/10,1,7,3015
4f08a332bc43b05d/10,1,8,3016
4f08a332bc43b05d/11,1,1,3014
4f08a332bc43b05d/11,1,2,3014
4f08a332bc43b05d/11,1,3,3014
4f08a332bc43b05d/11,1,4,3014
4f08a332bc43b05d/11,1,5,3014
4f08a332bc43b05d/11,1,6,3015
4f08a332bc43b05d/11,1,7,3015
4f08a332bc43b05d/11,1,8,3016
4f08a332bc43b05d/12,1,1,3014
4f08a332bc43b05d/12,1,2,3014
4f08a332bc43b05d/12,1,3,3014
4f08a332bc43b05d/12,1,4,3014
4f08a332bc43b05d/12,1,5,3015
4f08a332bc43b05d/12,1,6,3015
4f08a332bc43b05d/12,1,7,3015
4f08a332bc43b05d/12,1,8,3016
4f08a332bc43b05d/13,1,1,3014
4f08a332bc43b05d/13,1,2,3014
4f08a332bc43b05d/13,1,3,3014
4f08a332bc43b05d/13,1,4,3014
4f08a332bc43b05d/13,1,5,3015
4f08a332bc43b05d/13,1,6,3015
4f08a332bc43b05d/13,1,7,3015
4f08a332bc43b05d/13,1,8,3016
4f08a332bc43b05d/14,1,1,3014
4f08a332bc43b05d/14,1,2,3014
4f08a332bc43b05d/14,1,3,3014
4f08a332bc43b05d/14,1,4,3014
4f08a332bc43b05d/14,1,5,3015
4f08a332bc43b05d/14,1,6,3015
4f08a332bc43b05d/14,1,7,3015
4f08a332bc43b05d/14,1,8,3016
1ef12b338dd47fa8/2,1,1,3104
61cad76ecc522e1c/1,1,1,3014
61cad76ecc522e1c/1,1,2,3100
61cad76ecc522e1c/1,1,3,3145
61cad76ecc522e1c/1,1,4,3034
61cad76ecc522e1c/1,1,5,3003
61cad76ecc522e1c/1,1,6,3194
61cad76ecc522e1c/1,1,7,3015
61cad76ecc522e1c/1,1,8,3002
61cad76ecc522e1c/1,1,9,3117
61cad76ecc522e1c/1,1,10,3193
61cad76ecc522e1c/1,1,11,3124
61cad76ecc522e1c/1,1,12,3147
61cad76ecc522e1c/1,1,13,3001
61cad76ecc522e1c/1,1,14,3116
61cad76ecc522e1c/1,1,15,3195
61cad76ecc522e1c/1,1,16,3146
61cad76ecc522e1c/1,1,17,3016
e3894cb2ad8bbb77/1,1,1,3014
e3894cb2ad8bbb77/1,1,2,3100
e3894cb2ad8bbb77/1,1,3,3145
e3894cb2ad8bbb77/1,1,4,3034
e3894cb2ad8bbb77/1,1,5,3003
e3894cb2ad8bbb77/1,1,6,3194
e3894cb2ad8bbb77/1,1,7,3015
e3894cb2ad8bbb77/1,1,8,3002
e3894cb2ad8bbb77/1,1,9,3117
e3894cb2ad8bbb77/1,1,10,3193
e3894cb2ad8bbb77/1,1,11,3124
e3894cb2ad8bbb77/1,1,12,3147
e3894cb2ad8bbb77/1,1,13,3001
e3894cb2ad8bbb77/1,1,14,3116
e3894cb2ad8bbb77/1,1,15,3195
e3894cb2ad8bbb77/1,1,16,3146
e3894cb2ad8bbb77/1,1,17,3016
da191316d340c10a/1,1,1,3114
da191316d340c10a/1,1,2,3231
da191316d340c10a/1,1,3,3117
da191316d340c10a/1,1,4,3173
da191316d340c10a/1,1,5,3174
da191316d340c10a/1,1,6,3101
da191316d340c10a/1,1,7,3156
da191316d340c10a/1,1,8,2992
da191316d340c10a/1,1,9,3012
da191316d340c10a/1,1,10,2986
b04672ef08adfbd8/1,1,1,3506
b04672ef08adfbd8/1,1,2,3565
b04672ef08adfbd8/1,1,3,4334
b04672ef08adfbd8/1,1,4,3342
b04672ef08adfbd8/1,1,5,2739
b04672ef08adfbd8/1,1,6,3520
b04672ef08adfbd8/1,1,7,3843
b04672ef08adfbd8/1,1,8,4335
b04672ef08adfbd8/1,1,9,4336
b04672ef08adfbd8/1,1,10,4337
2249309d4bc79d8a/1,1,1,3109
2249309d4bc79d8a/1,1,2,3089
2249309d4bc79d8a/1,1,3,3082
2249309d4bc79d8a/1,1,4,3354
2249309d4bc79d8a/1,1,5,3214
2249309d4bc79d8a/1,1,6,3057
2249309d4bc79d8a/1,1,7,3194
2249309d4bc79d8a/1,1,8,3179
2249309d4bc79d8a/1,1,9,3012
2249309d4bc79d8a/1,1,10,2986
2249309d4bc79d8a/2,1,1,3109
2249309d4bc79d8a/2,1,2,3089
2249309d4bc79d8a/2,1,3,3082
2249309d4bc79d8a/2,1,4,3354
2249309d4bc79d8a/2,1,5,3214
2249309d4bc79d8a/2,1,6,3057
2249309d4bc79d8a/2,1,7,3194
2249309d4bc79d8a/2,1,8,3179
2249309d4bc79d8a/2,1,9,3030
2249309d4bc79d8a/2,1,10,3174
2249309d4bc79d8a/2,1,11,3175
2249309d4bc79d8a/2,1,12,3166
2249309d4bc79d8a/2,1,13,3204
2249309d4bc79d8a/2,1,14,3124
4f2c74715494122b/38,1,1,2991
4f2c74715494122b/38,1,2,3198
4f2c74715494122b/38,1,3,3260
4f2c74715494122b/38,1,4,2995
4f2c74715494122b/38,1,5,3354
4f2c74715494122b/38,1,6,3180
4f2c74715494122b/38,1,7,3399
4f2c74715494122b/38,1,8,3402
4f2c74715494122b/40,1,1,3051
4f2c74715494122b/40,1,2,3087
4f2c74715494122b/40,1,3,3085
4f2c74715494122b/40,1,4,3086
4f2c74715494122b/40,1,5,3126
4f2c74715494122b/40,1,6,3088
4f2c74715494122b/40,1,7,3176
4f2c74715494122b/40,1,8,3093
4f2c74715494122b/40,1,9,3143
4f2c74715494122b/40,1,10,3148
4f2c74715494122b/40,1,11,3028
4f2c74715494122b/40,1,12,3092
4f2c74715494122b/40,1,13,3203
4f2c74715494122b/45,1,1,3115
4f2c74715494122b/45,1,2,3288
4f2c74715494122b/45,1,3,3080
4f2c74715494122b/45,1,4,3135
4f2c74715494122b/45,1,5,3075
4f2c74715494122b/45,1,6,3078
4f2c74715494122b/45,1,7,3402
4f2c74715494122b/45,1,8,3257
4f2c74715494122b/50,1,1,3014
4f2c74715494122b/50,1,2,3055
4f2c74715494122b/50,1,3,3302
4f2c74715494122b/50,1,4,3006
